YEAR,TEAM ID,TEAM,CONF,SEED,ROUND,W,L,win_pct,KADJ EM,KADJ O,KADJ D,BARTHAG,BADJ EM,3PT%,3PTR,3PT%D,3PTRD,EFG%,EFG%D,2PT%,2PT%D,2PTR,2PTRD,KADJ T,TALENT,EXP,WAB,ELITE SOS,THREES FG%,THREES SHARE,THREES FG%D,THREES D SHARE,CLOSE TWOS FG%,CLOSE TWOS SHARE,FARTHER TWOS FG%,FARTHER TWOS SHARE,DUNKS FG%,DUNKS SHARE,tournament_round,made_tournament,reached_s16,has_shot_splits,three_rate_category,three_pct_category,three_pct_net,three_rate_net,three_value,K TEMPO,FT%,FTR,PPPO,GAMES,3PA,3PM
2011,24,Butler,Horz,8,2,22,9,70.96774,14.9935,112.272,97.278,0.842,15.1,36.2,36.9,32.7,36.1,51.0,48.8,49.0,48.7,63.1,63.9,63.7754,45.189,1.978,-0.4,20.08,35.2,38.7,32.2,35.5,60.5,29.9,36.0,31.4,95.2,3.3,7,0,1,1,Mid-High (Q3),Mid-High (Q3),3.5,0.7999999999999972,40.0734,65.4927,72.8,38.4,1.095,31,631,228
2011,25,BYU,MWC,3,16,29,4,87.87879,23.4657,117.73,94.2638,0.922,22.5,36.1,37.1,33.9,30.1,51.8,46.5,50.4,44.7,62.9,69.9,70.3423,23.025,1.951,7.2,24.953,35.9,37.9,33.3,30.5,70.5,22.7,38.6,39.4,88.9,3.3,4,0,1,1,Mid-High (Q3),Mid-High (Q3),2.200000000000003,7.0,40.179300000000005,71.5867,75.6,39.0,1.133,33,746,269
2011,32,Cincinnati,BE,6,32,25,8,75.75758,19.6039,109.822,90.218,0.894,18.4,33.9,34.2,32.2,29.4,49.3,45.8,48.6,44.8,65.8,70.6,63.2667,64.106,2.019,3.4,26.215,33.8,33.6,32.3,29.6,64.8,33.0,32.9,33.4,91.0,7.8,3,0,0,1,Mid-Low (Q2),Low (Q1),1.6999999999999957,4.800000000000004,34.7814,64.011,66.6,38.6,1.077,33,626,212
2011,33,Clemson,ACC,12,64,21,11,65.625,17.4409,107.856,90.4152,0.881,17.3,34.9,34.7,32.2,32.2,50.2,45.2,49.1,43.7,65.3,67.8,64.0185,53.197,2.003,0.7,27.126,34.4,34.5,33.1,32.4,62.2,34.0,35.8,31.5,92.9,8.3,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),2.6999999999999957,2.5,36.3309,65.5855,69.3,38.5,1.041,32,597,208
2011,40,Connecticut,BE,3,1,26,9,74.28571,21.703,114.804,93.1006,0.901,19.9,33.2,29.3,33.5,31.1,48.1,45.3,47.5,43.1,70.7,68.9,65.3986,62.489,0.943,7.0,35.894,32.9,29.3,32.7,32.2,59.4,32.4,37.7,38.3,86.7,6.1,8,0,1,1,Low (Q1),Low (Q1),-0.29999999999999716,-1.8000000000000007,29.1828,66.1988,75.5,34.3,1.092,35,607,202
2011,50,Duke,ACC,1,16,30,4,88.23529,29.5475,118.637,89.0891,0.964,29.4,37.5,35.6,31.6,24.2,53.6,43.8,52.1,42.6,64.4,75.8,69.1256,77.815,1.669,9.5,29.3,37.4,35.3,32.4,24.5,70.1,29.4,37.8,35.4,93.5,8.6,4,0,1,1,Mid-High (Q3),Mid-High (Q3),5.899999999999999,11.400000000000002,40.050000000000004,70.7504,75.0,37.4,1.149,34,728,273
2011,55,Florida,SEC,2,8,26,7,78.78788,19.5245,114.555,95.0304,0.894,19.2,35.6,31.1,31.9,31.9,51.7,47.6,50.9,47.5,68.9,68.1,62.5758,83.511,1.736,5.3,28.23,35.2,31.7,31.1,33.2,70.0,32.6,34.9,35.6,90.8,8.4,5,0,1,1,Low (Q1),Mid-Low (Q2),3.700000000000003,-0.7999999999999972,33.214800000000004,63.6893,66.7,35.9,1.1,33,565,201
2011,58,Florida St.,ACC,10,16,21,10,67.74194,14.9701,103.157,88.1874,0.849,14.1,33.0,33.4,30.1,38.8,49.1,42.2,48.9,40.3,66.6,61.2,67.5152,76.219,1.687,1.2,27.172,33.4,33.3,30.6,39.7,62.8,32.1,35.3,34.6,86.2,8.6,4,0,1,1,Mid-Low (Q2),Low (Q1),2.8999999999999986,-5.399999999999999,33.065999999999995,69.6532,66.3,38.0,0.991,31,579,191
2011,62,George Mason,CAA,8,32,26,6,81.25,18.3096,113.269,94.9599,0.862,16.4,39.7,31.0,31.3,32.7,53.6,45.8,50.9,45.2,69.0,67.3,65.0301,36.183,1.801,1.1,15.383,39.5,30.8,32.6,33.4,67.2,36.2,32.1,33.0,94.5,7.1,3,0,0,1,Low (Q1),High (Q4),8.400000000000002,-1.7000000000000028,36.921,64.6733,69.0,39.3,1.127,32,538,214
2011,64,Georgetown,BE,6,64,21,10,67.74194,18.9952,114.287,95.2916,0.884,18.4,36.0,36.6,33.0,28.9,54.4,46.6,54.6,45.4,63.4,71.1,63.7784,86.327,1.933,4.4,35.555,34.7,36.8,33.3,29.6,66.5,39.0,35.8,24.1,90.9,5.3,2,1,0,1,Mid-High (Q3),Mid-High (Q3),3.0,7.700000000000003,39.528,65.1498,73.2,33.6,1.09,31,604,217
2011,65,Georgia,SEC,10,64,21,11,65.625,11.9637,107.153,95.1889,0.836,14.3,34.0,25.1,32.2,32.0,49.4,44.7,48.9,43.1,74.9,68.0,64.1695,52.729,1.98,0.2,26.274,34.3,25.0,31.9,31.9,62.5,40.4,32.9,34.6,91.0,9.7,2,1,0,1,Low (Q1),Mid-Low (Q2),1.7999999999999972,-6.899999999999999,25.602,64.9962,69.6,36.6,1.04,32,437,149
2011,68,Gonzaga,WCC,11,32,23,9,71.875,16.5087,110.61,94.1013,0.865,16.3,35.6,28.4,36.1,35.7,52.5,46.5,52.1,42.2,71.6,64.3,66.6571,36.501,1.484,0.3,21.413,36.1,28.0,36.9,35.8,67.7,32.0,39.3,40.0,93.2,5.5,3,0,0,1,Low (Q1),Mid-Low (Q2),-0.5,-7.300000000000004,30.3312,68.1979,75.9,41.6,1.105,32,501,178
2011,71,Hampton,MEAC,16,64,23,8,74.19355,-3.79341,93.9345,97.7279,0.376,-4.2,32.1,35.7,31.2,30.9,46.2,42.5,45.1,40.5,64.3,69.1,66.566,10.853,2.193,-5.6,5.179,32.1,35.5,31.8,30.8,58.4,33.4,30.1,31.1,86.3,6.4,2,1,0,1,Mid-High (Q3),Low (Q1),0.9000000000000021,4.800000000000004,34.37910000000001,67.6211,64.7,42.2,0.98,31,613,197
2011,78,Illinois,B10,9,32,19,13,59.375,19.5782,112.305,92.727,0.922,21.9,38.7,31.4,30.5,34.8,52.8,45.4,50.4,45.2,68.6,65.2,65.2946,69.318,1.966,1.6,35.021,38.7,31.4,30.6,34.8,71.4,27.4,36.7,41.1,91.5,9.9,3,0,0,1,Low (Q1),High (Q4),8.200000000000003,-3.3999999999999986,36.455400000000004,66.4718,72.9,28.6,1.071,32,566,219
2011,80,Indiana St.,MVC,14,64,19,13,59.375,4.62225,101.49,96.8677,0.681,6.5,35.5,36.1,32.9,33.3,48.8,45.9,46.4,44.2,63.9,66.7,65.4175,6.725,1.62,-4.2,19.995,35.4,36.2,33.2,33.4,61.6,27.4,35.0,36.4,76.9,4.7,2,1,0,1,Mid-High (Q3),Mid-Low (Q2),2.6000000000000014,2.8000000000000043,38.4465,65.078,71.3,38.4,1.002,32,603,214
2011,86,Kansas,B12,1,8,32,2,94.11765,28.7018,119.505,90.8029,0.967,30.6,38.7,32.6,29.4,33.6,57.7,44.7,57.5,44.9,67.4,66.4,68.9821,76.479,1.993,10.2,26.504,38.2,32.4,29.8,34.6,71.5,34.5,41.6,33.1,88.3,11.5,5,0,1,1,Mid-Low (Q2),High (Q4),9.300000000000004,-1.0,37.848600000000005,70.5076,68.1,40.6,1.169,34,639,247
2011,87,Kansas St.,B12,5,32,21,10,67.74194,17.4393,109.524,92.0845,0.889,18.0,37.4,33.0,34.7,27.8,49.7,47.0,46.5,45.1,67.0,72.2,66.786,43.162,1.511,2.0,29.925,37.5,32.8,35.1,28.4,64.0,25.7,35.6,41.6,90.4,4.1,3,0,0,1,Mid-Low (Q2),Mid-High (Q3),2.6999999999999957,5.199999999999999,37.025999999999996,69.1149,65.1,42.7,1.053,31,585,219
2011,90,Kentucky,SEC,4,4,25,8,75.75758,25.2715,117.76,92.4889,0.947,26.2,39.7,31.9,33.2,29.9,52.4,44.0,49.0,41.6,68.1,70.1,65.932,86.899,1.147,5.2,30.75,39.7,32.4,32.4,29.7,65.4,28.0,37.2,39.6,89.2,5.6,6,0,1,1,Mid-Low (Q2),High (Q4),6.5,2.0,37.992900000000006,67.24,71.8,37.1,1.139,33,613,243
2011,97,Little Rock,SB,16,68,17,16,51.51515,-4.48952,100.167,104.657,0.355,-5.3,39.7,31.7,34.0,35.5,47.7,50.3,42.1,49.9,68.3,64.5,64.4828,0.2,2.188,-11.1,9.995,39.3,32.4,34.0,35.0,53.5,32.7,32.0,34.9,96.8,2.5,1,1,0,1,Mid-Low (Q2),High (Q4),5.700000000000003,-3.8000000000000007,37.7547,64.7645,69.4,42.4,1.017,33,552,219
2011,98,LIU Brooklyn,NEC,15,64,27,5,84.375,5.37973,108.912,103.533,0.598,3.6,36.6,31.4,30.0,32.6,52.4,48.2,51.2,49.7,68.6,67.4,73.2043,4.03,1.544,-1.2,7.968,36.1,31.6,29.7,32.4,62.9,40.5,33.5,27.9,92.9,5.1,2,1,0,1,Low (Q1),Mid-High (Q3),6.600000000000001,-1.2000000000000028,34.4772,74.5339,64.5,50.6,1.096,32,597,219
2011,102,Louisville,BE,4,64,25,9,73.52941,22.87,111.247,88.3769,0.924,21.7,36.1,40.5,30.6,33.0,52.5,44.5,51.5,43.8,59.5,67.0,66.988,60.093,1.591,4.7,30.743,36.2,40.7,31.1,33.0,66.6,33.0,32.5,26.3,86.9,12.3,2,1,0,1,High (Q4),Mid-High (Q3),5.5,7.5,43.86150000000001,68.3829,66.9,29.8,1.091,34,822,297
2011,107,Marquette,BE,11,16,20,14,58.82353,18.1301,115.623,97.4927,0.877,18.1,35.2,26.3,36.3,34.7,51.4,50.0,50.9,47.6,73.7,65.3,66.7571,24.152,1.908,0.8,33.868,34.9,26.1,35.8,33.9,63.5,38.3,36.7,35.5,92.2,4.1,4,0,1,1,Low (Q1),Mid-Low (Q2),-1.0999999999999943,-8.400000000000002,27.772800000000004,68.6201,69.1,44.7,1.111,34,510,180
2011,111,Memphis,CUSA,12,64,25,9,73.52941,6.96184,103.673,96.7112,0.699,7.3,32.7,32.5,33.2,31.1,50.3,46.7,51.0,45.3,67.5,68.9,67.8874,62.75,0.765,0.0,19.129,32.9,32.4,33.0,31.3,63.1,40.8,32.6,26.8,91.4,11.4,2,1,0,1,Mid-Low (Q2),Low (Q1),-0.5,1.3999999999999986,31.882500000000004,69.3134,67.9,39.5,1.031,34,620,203
2011,114,Michigan,B10,8,32,19,13,59.375,15.4164,110.77,95.3533,0.855,15.7,35.4,43.2,32.7,37.3,51.9,48.9,50.9,48.9,56.8,62.7,61.959,58.01,0.899,1.9,36.499,35.3,43.0,32.0,37.5,69.3,23.5,39.4,33.5,92.7,5.3,3,0,0,1,High (Q4),Mid-Low (Q2),2.6999999999999957,5.900000000000006,45.8784,61.603,70.0,27.9,1.051,32,726,257
2011,115,Michigan St.,B10,10,64,18,14,56.25,14.7956,108.503,93.7079,0.842,14.6,34.8,32.8,36.3,31.5,48.6,47.8,46.9,44.7,67.2,68.5,65.0151,83.395,1.94,2.3,40.022,35.0,33.0,36.3,31.3,58.9,34.2,34.1,32.8,85.7,5.1,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),-1.5,1.2999999999999972,34.243199999999995,65.7577,69.7,36.7,1.026,32,577,201
2011,122,Missouri,B12,11,64,22,10,68.75,16.559,112.932,96.3729,0.864,16.7,36.4,31.1,34.3,29.5,51.7,49.1,50.5,48.1,68.9,70.5,71.2086,54.624,1.692,1.4,27.072,36.2,31.1,34.3,29.2,65.5,31.9,37.0,37.0,84.6,4.6,2,1,0,1,Low (Q1),Mid-High (Q3),2.1000000000000014,1.6000000000000014,33.9612,72.7273,73.6,34.7,1.104,32,620,226
2011,125,Morehead St.,OVC,13,32,21,9,70.0,6.79253,105.208,98.4152,0.636,4.9,34.9,33.0,36.9,37.6,51.1,49.3,50.5,45.7,67.0,62.4,63.8399,6.997,2.319,-3.6,13.533,34.8,32.9,36.7,37.7,59.2,39.5,36.3,27.6,90.2,9.9,3,0,0,1,Mid-Low (Q2),Mid-Low (Q2),-2.0,-4.600000000000001,34.550999999999995,64.1904,67.4,41.3,1.062,30,519,181
2011,135,North Carolina,ACC,2,8,26,7,78.78788,21.5431,110.652,89.1087,0.92,21.1,33.3,25.3,32.7,34.8,49.2,46.1,48.9,44.5,74.7,65.2,70.5943,91.173,1.088,7.4,33.486,32.8,25.0,33.1,34.5,66.9,23.6,41.0,51.4,97.1,7.9,5,0,1,1,Low (Q1),Low (Q1),0.5999999999999943,-9.499999999999996,25.2747,72.3548,66.3,37.9,1.06,33,518,172
2011,144,Northern Colorado,BSky,15,64,19,10,65.51724,4.58447,106.011,101.426,0.602,3.7,38.4,39.3,35.0,41.8,50.2,48.8,45.4,46.1,60.7,58.2,67.118,7.93,2.08,-4.6,13.609,38.3,39.3,35.2,41.5,54.4,31.1,35.0,29.6,72.2,3.7,2,1,0,1,Mid-High (Q3),High (Q4),3.3999999999999986,-2.5,45.27359999999999,66.7474,77.2,44.4,1.067,29,603,232
2011,149,Notre Dame,BE,2,32,26,6,81.25,24.6542,121.279,96.6246,0.938,25.6,39.2,38.4,35.0,33.0,54.1,46.7,51.2,43.7,61.6,67.0,63.3777,57.624,2.26,7.8,33.256,38.6,38.6,35.4,33.1,62.3,33.2,37.0,28.2,87.9,5.2,3,0,0,1,Mid-High (Q3),High (Q4),4.200000000000003,5.399999999999999,45.15840000000001,64.603,72.5,45.4,1.165,32,655,257
2011,150,Oakland,Sum,13,64,24,9,72.72727,12.9371,117.282,104.345,0.789,12.5,37.7,35.1,36.1,29.1,56.1,49.4,55.8,47.5,64.9,70.9,71.6088,12.834,2.039,0.3,21.674,37.2,35.3,36.2,28.7,71.8,35.5,36.5,29.3,98.9,6.9,2,1,0,1,Mid-Low (Q2),High (Q4),1.6000000000000014,6.0,39.698100000000004,72.5613,71.8,40.0,1.171,33,698,263
2011,152,Ohio St.,B10,1,16,32,2,94.11765,32.232,123.643,91.4115,0.974,33.2,41.3,32.2,33.9,34.8,56.0,48.4,53.2,47.1,67.8,65.2,64.4098,91.348,1.575,12.0,31.137,42.3,32.7,34.0,34.6,66.9,34.3,38.2,32.9,95.2,9.1,4,0,1,1,Mid-Low (Q2),High (Q4),7.399999999999999,-2.5999999999999943,39.8958,64.4348,70.5,37.8,1.194,34,607,251
2011,155,Old Dominion,CAA,9,64,27,6,81.81818,14.251,109.126,94.8747,0.809,12.7,32.9,27.4,37.0,37.4,48.7,47.3,48.4,42.5,72.6,62.6,60.8228,6.944,2.539,2.3,17.783,32.9,27.7,36.6,37.9,61.5,38.8,32.8,33.5,98.0,3.8,2,1,0,1,Low (Q1),Low (Q1),-4.100000000000001,-10.0,27.043799999999994,61.092,66.4,37.0,1.084,33,491,162
2011,161,Penn St.,B10,10,64,19,14,57.57576,14.4209,111.847,97.4264,0.833,14.5,33.6,36.5,36.7,36.9,49.9,50.6,49.6,47.9,63.5,63.1,59.8734,45.528,2.234,1.7,37.339,33.9,36.5,36.5,36.9,59.5,31.2,40.1,32.3,97.9,4.2,2,1,0,1,Mid-High (Q3),Low (Q1),-3.1000000000000014,-0.3999999999999986,36.792,59.8818,72.5,31.8,1.053,33,618,208
2011,162,Pittsburgh,BE,1,32,27,5,84.375,27.4261,119.627,92.2012,0.948,26.5,39.0,27.4,32.6,32.4,52.8,45.1,50.6,43.3,72.6,67.6,62.2651,80.027,2.0,7.6,29.684,39.5,27.5,32.6,33.0,62.6,38.9,36.6,33.7,92.9,8.4,3,0,0,1,Low (Q1),High (Q4),6.399999999999999,-5.0,32.05799999999999,63.5924,67.2,43.3,1.162,32,481,188
2011,165,Princeton,Ivy,13,64,24,6,80.0,8.81724,106.219,97.4016,0.715,8.1,37.3,31.1,33.0,27.0,52.1,46.8,50.3,45.8,68.9,73.0,63.3505,12.151,1.836,-0.3,13.655,36.9,31.0,33.3,26.9,58.1,39.4,40.4,29.6,92.9,2.5,2,1,0,1,Low (Q1),Mid-High (Q3),4.299999999999997,4.100000000000001,34.8009,64.254,73.4,37.4,1.069,30,487,182
2011,167,Purdue,B10,3,32,25,7,78.125,25.6115,115.013,89.4016,0.938,23.9,36.7,33.0,32.8,27.4,50.8,45.8,48.7,44.5,67.0,72.6,66.3974,77.588,1.788,7.2,34.119,36.4,33.0,32.6,27.9,59.7,14.8,45.7,52.2,91.4,2.7,3,0,0,1,Mid-Low (Q2),Mid-High (Q3),3.9000000000000057,5.600000000000001,36.333000000000006,66.3216,71.2,35.1,1.096,32,606,222
2011,170,Richmond,A10,12,16,27,7,79.41176,15.5729,111.003,95.4298,0.835,14.5,40.0,36.5,30.1,30.0,53.6,44.6,50.0,44.4,63.5,70.0,63.1619,19.193,2.275,1.8,18.354,39.1,36.6,30.7,29.9,65.1,31.7,34.7,31.7,91.3,3.6,4,0,1,1,Mid-High (Q3),High (Q4),9.899999999999999,6.5,43.8,64.1354,69.1,33.4,1.093,34,668,267
2011,176,Saint Peter's,MAAC,14,64,20,13,60.60606,3.24183,95.0018,91.7599,0.565,2.1,34.8,32.0,30.6,31.5,45.9,42.2,43.0,40.6,68.0,68.5,64.6119,2.161,2.141,-5.9,15.033,34.4,32.2,30.6,31.5,50.2,42.4,30.2,25.5,78.0,4.1,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),4.199999999999996,0.5,33.408,65.7111,64.3,39.8,0.933,33,552,192
2011,179,San Diego St.,MWC,2,16,30,2,93.75,25.6096,113.834,88.2242,0.928,22.4,33.6,30.2,30.5,29.7,50.8,43.9,51.1,43.2,69.8,70.3,62.8786,41.701,2.076,8.7,24.555,34.2,30.0,31.6,29.6,78.5,25.8,33.9,44.2,93.9,6.9,4,0,1,1,Low (Q1),Low (Q1),3.1000000000000014,0.5,30.4416,64.2117,70.0,32.7,1.109,32,553,186
2011,192,St. John's,BE,6,64,21,11,65.625,16.8263,110.496,93.6698,0.875,17.1,33.0,24.0,36.6,40.3,49.4,50.5,49.4,47.4,76.0,59.7,66.3588,38.382,2.668,3.2,34.3,33.7,23.8,37.2,39.6,61.8,39.2,36.0,37.0,92.6,5.2,2,1,0,1,Low (Q1),Low (Q1),-3.6000000000000014,-16.299999999999997,23.759999999999998,66.3559,71.1,44.8,1.051,32,410,135
2011,196,Syracuse,BE,3,32,25,7,78.125,22.6298,114.248,91.6187,0.919,21.6,35.7,31.4,30.8,39.0,52.8,45.2,52.5,44.5,68.6,61.0,65.0381,80.006,1.394,6.2,31.253,35.8,31.5,31.1,38.5,70.3,35.9,33.8,32.6,88.9,10.3,3,0,0,1,Low (Q1),Mid-Low (Q2),4.900000000000002,-7.600000000000001,33.629400000000004,66.0981,66.0,35.6,1.107,32,570,203
2011,198,Temple,A10,7,32,25,7,78.125,16.988,109.724,92.7362,0.859,15.7,35.4,30.1,35.1,27.6,50.1,46.0,48.9,43.4,69.9,72.4,64.7767,27.287,1.787,2.1,20.89,35.3,30.0,35.8,27.4,66.4,29.9,35.5,40.1,94.3,3.9,3,0,0,1,Low (Q1),Mid-Low (Q2),0.29999999999999716,2.5,31.966199999999997,66.077,69.4,34.5,1.068,32,548,194
2011,199,Tennessee,SEC,9,64,19,14,57.57576,13.3636,107.96,94.5968,0.85,15.3,30.4,29.8,33.2,36.7,47.8,47.5,48.8,46.3,70.2,63.3,66.3754,44.927,1.883,-1.1,29.673,30.0,30.1,33.2,36.8,61.6,39.2,32.5,30.8,93.0,8.5,2,1,0,1,Low (Q1),Low (Q1),-2.8000000000000043,-6.900000000000002,27.177599999999995,67.5239,68.3,39.7,1.043,33,564,171
2011,200,Texas,B12,4,32,27,7,79.41176,26.7252,114.882,88.1564,0.952,26.0,37.7,26.0,29.0,25.6,50.3,42.0,48.1,41.5,74.0,74.4,65.8605,87.745,1.47,5.4,27.862,37.6,25.5,29.5,26.1,65.7,29.0,37.0,45.5,90.4,7.4,3,0,0,1,Low (Q1),High (Q4),8.700000000000003,0.3999999999999986,29.406000000000002,68.1422,64.5,43.2,1.097,34,514,194
2011,201,Texas A&M,B12,7,64,23,8,74.19355,15.3838,109.943,94.5593,0.818,13.2,33.7,30.7,31.8,33.0,49.6,46.5,49.1,45.9,69.3,67.0,61.4192,69.642,1.859,2.4,25.412,33.8,31.3,31.6,33.1,60.5,35.2,36.3,33.5,91.0,5.9,2,1,0,1,Low (Q1),Low (Q1),1.9000000000000021,-2.3000000000000007,31.0377,63.2801,70.4,47.6,1.067,31,484,163
2011,207,UAB,CUSA,12,68,22,8,73.33333,12.5184,108.63,96.1119,0.799,12.2,33.7,40.2,31.0,29.8,50.8,45.6,50.9,45.2,59.8,70.2,62.1202,32.272,1.605,-0.2,18.86,34.2,40.5,31.0,29.7,62.1,33.7,35.0,25.9,95.2,6.1,1,1,0,1,High (Q4),Low (Q1),2.700000000000003,10.400000000000002,40.6422,63.1587,71.9,30.2,1.066,30,658,222
2011,210,UC Santa Barbara,BW,15,64,16,13,55.17241,4.10161,103.503,99.4018,0.582,2.9,37.0,36.7,36.6,35.3,51.9,46.8,49.8,42.3,63.3,64.7,64.4276,12.559,2.161,-6.8,15.425,36.4,36.7,36.9,35.6,65.6,32.4,33.3,30.8,96.0,5.3,2,1,0,1,Mid-High (Q3),Mid-High (Q3),0.3999999999999986,1.4000000000000057,40.737,65.4057,76.5,37.2,1.027,29,541,200
2011,212,UCLA,P10,7,32,22,10,68.75,13.7419,107.561,93.8189,0.827,13.6,32.9,29.3,34.2,25.3,50.4,45.9,50.9,44.1,70.7,74.7,65.5545,77.947,1.198,1.4,26.572,32.6,29.1,34.8,25.8,62.1,45.5,30.6,25.5,90.7,8.3,3,0,0,1,Low (Q1),Low (Q1),-1.3000000000000043,4.0,28.919099999999997,67.2723,68.3,42.8,1.036,32,503,165
2011,214,UNC Asheville,BSth,16,64,16,13,55.17241,2.393,101.432,99.0391,0.483,-0.6,32.9,26.2,34.0,32.9,49.2,47.7,49.1,46.1,73.8,67.1,67.7991,3.853,1.789,-8.1,12.978,31.7,26.3,33.3,33.2,61.9,40.8,33.6,32.9,93.9,6.6,2,1,0,1,Low (Q1),Low (Q1),-1.1000000000000014,-6.699999999999999,25.859399999999997,69.3618,70.0,41.8,1.01,29,417,137
2011,217,UNLV,MWC,8,64,24,8,75.0,18.7696,110.321,91.5518,0.898,18.9,33.1,30.0,32.4,33.3,51.0,45.4,51.6,43.8,70.0,66.7,66.9325,60.906,1.792,2.8,25.625,33.0,30.4,32.9,33.1,65.0,34.1,38.5,35.5,91.5,5.6,2,1,0,1,Low (Q1),Low (Q1),0.7000000000000028,-3.299999999999997,29.790000000000003,67.4797,69.0,39.2,1.062,32,533,176
2011,218,USC,P10,11,68,19,14,57.57576,14.3669,108.303,93.9363,0.837,14.2,35.7,31.7,33.3,31.2,50.1,46.4,48.5,44.7,68.3,68.8,62.1879,60.319,1.87,-1.6,28.034,35.4,31.5,33.5,31.5,58.7,33.1,39.1,35.5,85.1,5.9,1,1,0,1,Mid-Low (Q2),Mid-Low (Q2),2.4000000000000057,0.5,33.950700000000005,64.4661,65.3,34.7,1.033,33,567,202
2011,221,Utah St.,WAC,12,64,29,3,90.625,20.1997,110.413,90.2135,0.895,18.6,35.8,31.2,30.0,33.4,52.2,43.3,51.5,42.4,68.8,66.6,62.8424,21.428,2.597,3.7,14.937,35.7,31.3,30.0,33.3,62.4,37.6,38.4,31.1,95.3,3.6,2,1,0,1,Low (Q1),Mid-High (Q3),5.799999999999997,-2.1999999999999993,33.5088,64.0677,73.6,43.4,1.106,32,519,186
2011,223,UTSA,Slnd,16,64,16,13,55.17241,-5.19344,101.474,106.668,0.398,-3.7,36.3,35.9,33.6,39.0,49.4,48.8,46.6,47.9,64.1,61.0,67.0401,11.623,1.46,-9.2,8.721,35.7,35.6,33.9,39.3,62.1,29.1,33.6,35.3,100.0,2.0,2,1,0,1,Mid-High (Q3),Mid-High (Q3),2.6999999999999957,-3.1000000000000014,39.095099999999995,68.6707,72.0,41.6,1.026,29,570,207
2011,225,Vanderbilt,SEC,5,64,23,10,69.69697,17.437,115.206,97.7687,0.879,18.1,37.0,38.5,30.6,31.1,52.8,45.7,51.1,45.7,61.5,68.9,66.882,81.31,1.54,1.8,26.811,37.1,38.2,31.3,31.5,62.5,32.6,38.3,29.1,92.4,9.2,2,1,0,1,Mid-High (Q3),Mid-High (Q3),6.399999999999999,7.399999999999999,42.735,68.0881,74.7,45.0,1.108,33,688,255
2011,226,VCU,CAA,11,4,23,11,67.64706,8.74997,109.563,100.813,0.711,8.2,35.9,40.8,35.5,29.1,50.9,50.4,48.8,49.2,59.2,70.9,65.9737,50.027,2.142,-2.0,18.893,37.0,41.2,33.6,30.1,59.2,34.3,32.4,24.6,93.8,5.0,6,0,1,1,High (Q4),Mid-High (Q3),0.3999999999999986,11.699999999999996,43.941599999999994,65.9302,71.9,37.0,1.082,34,771,277
2011,228,Villanova,BE,9,64,21,11,65.625,18.299,114.746,96.4465,0.885,18.6,34.9,32.9,32.1,36.3,49.7,46.4,48.4,45.3,67.1,63.7,65.5804,91.766,1.918,1.5,29.148,34.8,33.2,32.0,36.0,61.1,29.8,37.9,37.0,92.5,4.4,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),2.799999999999997,-3.3999999999999986,34.446299999999994,66.2173,75.8,42.6,1.099,32,582,203
2011,232,Washington,P10,7,32,23,10,69.69697,22.2141,116.488,94.2736,0.919,22.2,37.1,36.8,32.2,28.1,53.9,46.1,52.9,45.2,63.2,71.9,70.7555,72.558,1.918,1.9,26.105,37.1,36.3,32.8,27.7,67.6,31.5,37.8,32.2,88.7,8.6,3,0,0,1,Mid-High (Q3),Mid-High (Q3),4.899999999999999,8.699999999999996,40.958400000000005,72.5481,66.7,32.5,1.147,33,780,289
2011,235,West Virginia,BE,5,32,20,11,64.51613,20.1684,113.313,93.145,0.903,20.0,33.5,33.7,29.1,32.2,48.4,45.6,47.4,46.5,66.3,67.8,62.7344,51.905,2.351,3.1,34.766,33.7,33.5,29.1,32.4,60.7,31.9,35.4,34.6,97.0,2.7,3,0,0,1,Mid-Low (Q2),Low (Q1),4.399999999999999,1.5,33.868500000000004,64.4403,70.6,40.7,1.087,31,583,195
2011,240,Wisconsin,B10,4,16,23,8,74.19355,25.5977,121.946,96.348,0.942,26.1,37.1,40.5,37.5,28.7,52.0,48.3,49.5,45.1,59.5,71.3,56.891,66.994,1.978,5.9,34.801,37.4,41.2,37.0,29.4,65.3,20.1,40.4,38.8,86.0,4.0,4,0,1,1,High (Q4),Mid-High (Q3),-0.3999999999999986,11.8,45.07650000000001,57.0086,82.4,28.0,1.185,31,667,247
2011,241,Wofford,SC,14,64,21,12,63.63636,7.57016,111.911,104.341,0.699,7.8,40.7,26.4,35.1,30.0,53.3,50.0,50.5,48.8,73.6,70.0,63.4771,8.499,2.647,-4.6,16.242,40.0,26.6,34.8,30.2,57.8,43.7,39.7,29.7,64.3,1.0,2,1,0,1,Low (Q1),High (Q4),5.600000000000001,-3.6000000000000014,32.2344,64.5106,69.1,42.0,1.12,33,464,189
