YEAR,TEAM ID,TEAM,CONF,SEED,ROUND,W,L,win_pct,GAMES,KADJ EM,KADJ O,KADJ D,BARTHAG,BADJ EM,3PT%,3PTR,3PT%D,3PTRD,EFG%,EFG%D,2PT%,2PT%D,2PTR,2PTRD,KADJ T,K TEMPO,PPPO,FT%,FTR,TALENT,EXP,WAB,ELITE SOS,THREES FG%,THREES SHARE,THREES FG%D,THREES D SHARE,CLOSE TWOS FG%,CLOSE TWOS SHARE,FARTHER TWOS FG%,FARTHER TWOS SHARE,DUNKS FG%,DUNKS SHARE,tournament_round,made_tournament,reached_s16,has_shot_splits,three_rate_category,three_pct_category,three_pct_net,three_rate_net,three_value,3PA,3PM,2PA,2PM
2024,229,Virginia,ACC,10,68,23,10,69.6969697,33,12.0752,105.422,93.3467,0.815,12.652,36.3,32.7,30.4,39.9,49.3,46.2,46.8,46.6,67.3,60.1,59.9122,61.2676,1.027,63.7,25.1,61.004,1.636,1.2,25.743,36.3,32.6,30.3,39.9,56.4,34.2,37.0,33.2,84.4,7.8,1,1,0,1,Mid-Low (Q2),Mid-High (Q3),5.899999999999999,-7.199999999999996,35.610299999999995,593,215,1219,570
2024,251,Wagner,NEC,16,64,14,15,48.27586207,29,-10.0944,95.7835,105.878,0.24,-10.014,31.6,38.2,29.9,41.2,44.6,48.4,42.8,50.9,61.8,58.8,61.253,62.5685,0.973,70.7,26.8,0.2,1.596,-11.7,8.04,31.6,38.2,29.9,41.1,52.3,30.2,33.7,31.6,86.4,2.2,2,1,0,1,Mid-High (Q3),Low (Q1),1.7000000000000028,-3.0,36.21360000000001,624,197,1008,431
2024,233,Washington St.,P12,7,32,24,9,72.72727273,33,16.2158,113.431,97.215,0.856,16.17,34.0,32.0,32.0,31.5,52.1,47.3,52.6,46.9,68.0,68.5,64.8206,66.6789,1.106,70.1,31.7,30.424,1.724,1.9,25.215,34.0,32.0,32.0,31.5,60.9,38.5,41.9,29.5,92.6,8.2,3,0,0,1,Mid-Low (Q2),Mid-Low (Q2),2.0,0.5,32.64,616,209,1309,689
2024,236,Western Kentucky,CUSA,15,64,19,11,63.33333333,30,3.06263,105.552,102.489,0.593,3.401,34.4,31.0,32.2,40.1,51.9,48.3,52.1,48.3,69.0,59.9,75.1443,75.4183,1.049,71.9,32.9,32.318,2.412,-6.6,9.879,34.4,31.0,32.2,40.1,57.1,45.6,42.3,23.5,89.1,5.0,2,1,0,1,Low (Q1),Mid-Low (Q2),2.1999999999999957,-9.100000000000001,31.991999999999997,577,198,1285,669
2024,240,Wisconsin,B10,5,64,22,13,62.85714286,35,20.6003,120.06,99.4602,0.902,21.028,34.8,35.4,37.1,34.4,52.4,52.2,52.6,50.4,64.6,65.6,65.1538,65.7697,1.129,75.9,33.5,52.194,1.974,3.3,37.153,34.8,35.4,37.1,34.4,59.3,39.1,42.3,25.5,83.6,5.1,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),-2.3000000000000043,1.0,36.95759999999999,706,246,1290,679
2024,245,Yale,Ivy,13,32,20,9,68.96551724,29,9.47275,110.825,101.352,0.744,9.732,34.6,35.3,34.0,41.4,52.3,49.7,52.5,48.8,64.7,58.6,64.5226,65.6179,1.102,70.7,26.9,9.096,1.91,-2.5,16.194,34.6,35.3,34.0,41.4,59.3,38.8,42.4,25.8,93.9,3.0,3,0,0,1,Mid-Low (Q2),Mid-Low (Q2),0.6000000000000014,-6.100000000000001,36.641400000000004,599,207,1097,576
2023,3,Alabama,SEC,1,16,29,5,85.29411765,34,27.5425,116.097,88.5549,0.956,27.1,33.8,47.8,28.1,30.6,52.7,41.5,54.6,41.2,52.2,69.4,72.7469,72.826,1.106,72.6,36.7,66.119,1.13,10.2,33.7,33.5,47.2,28.3,30.0,60.7,38.9,34.6,13.9,88.7,13.0,4,0,1,1,High (Q4),Low (Q1),5.699999999999996,17.199999999999996,48.469199999999994,991,335,1083,591
2023,8,Arizona,P12,2,64,28,6,82.35294118,34,22.8595,119.979,97.1195,0.932,24.3,38.2,38.0,32.8,38.7,56.8,47.2,56.6,45.9,62.0,61.3,72.3118,72.8989,1.134,70.9,36.5,73.326,1.986,7.6,29.572,37.8,37.7,32.3,38.7,68.0,36.9,39.5,25.4,90.9,9.4,2,1,0,1,Mid-High (Q3),High (Q4),5.400000000000006,-0.7000000000000028,43.548,766,293,1249,707
2023,9,Arizona St.,P12,11,64,22,12,64.70588235,34,12.3762,107.586,95.2101,0.8,12.0,31.4,39.5,33.6,39.1,47.5,46.4,47.9,43.8,60.5,60.9,68.4035,69.1548,1.006,68.9,30.8,48.279,2.242,1.3,28.637,32.2,39.3,34.1,39.0,56.5,32.3,39.3,28.3,88.6,10.1,2,1,0,1,High (Q4),Low (Q1),-2.200000000000003,0.3999999999999986,37.208999999999996,804,252,1231,590
2023,10,Arkansas,SEC,8,16,20,13,60.60606061,33,18.6287,112.596,93.9677,0.894,18.7,31.7,28.2,30.6,30.1,52.0,46.5,53.8,46.9,71.8,69.9,69.6808,70.1147,1.058,69.0,38.8,70.997,1.415,0.4,30.654,31.3,27.7,31.1,30.5,66.3,40.0,35.4,32.3,92.0,11.7,4,0,1,1,Low (Q1),Low (Q1),1.0999999999999979,-1.9000000000000021,26.818199999999997,528,167,1344,723
2023,12,Auburn,SEC,9,32,20,12,62.5,32,17.4484,112.689,95.2408,0.881,17.7,31.4,35.4,28.8,34.2,49.6,45.6,51.0,46.9,64.6,65.8,67.6112,68.6925,1.054,70.2,35.5,47.081,2.195,1.1,30.519,31.5,35.2,28.8,34.5,60.7,38.6,35.9,26.2,93.5,10.8,3,0,0,1,Mid-Low (Q2),Low (Q1),2.599999999999998,1.1999999999999957,33.346799999999995,661,208,1206,615
2023,14,Baylor,B12,3,32,22,10,68.75,32,19.9811,121.852,101.871,0.904,21.4,37.2,45.3,32.2,37.8,53.1,51.4,50.8,53.3,54.7,62.2,66.551,67.8723,1.132,74.9,37.2,57.276,1.843,5.3,36.633,36.8,44.9,32.5,37.9,65.9,24.9,39.9,30.3,83.8,7.4,3,0,0,1,High (Q4),Mid-High (Q3),5.0,7.5,50.5548,831,309,1003,510
2023,17,Boise St.,MWC,10,64,23,9,71.875,32,17.1342,110.969,93.8352,0.852,15.3,36.0,37.9,31.0,37.4,51.9,47.3,50.7,47.8,62.1,62.6,66.5002,67.0127,1.058,73.9,30.7,17.176,2.119,2.3,24.425,36.0,38.1,31.7,37.8,62.9,31.9,37.8,30.0,84.1,5.3,2,1,0,1,Mid-High (Q3),Mid-High (Q3),5.0,0.5,40.932,680,245,1114,565
2023,36,Colgate,Pat,15,64,25,8,75.75757576,33,5.29267,112.963,107.67,0.651,5.9,40.9,34.8,34.9,36.9,58.6,51.9,57.1,51.5,65.2,63.1,67.8783,68.0072,1.15,66.2,27.6,0.2,2.225,-3.6,8.434,40.5,34.5,35.6,37.0,63.4,42.3,45.1,23.2,95.7,1.8,2,1,0,1,Mid-Low (Q2),High (Q4),6.0,-2.1000000000000014,42.69959999999999,663,271,1242,709
2023,37,College of Charleston,CAA,12,64,30,3,90.90909091,33,11.7607,111.378,99.6171,0.782,11.5,33.3,47.4,30.3,32.0,51.5,47.9,52.9,49.1,52.6,68.0,70.9567,70.8386,1.126,74.3,32.7,0.2,2.031,1.7,8.862,33.0,47.3,30.1,31.9,60.9,33.8,37.5,18.8,86.5,4.6,2,1,0,1,High (Q4),Low (Q1),2.9999999999999964,15.399999999999999,47.352599999999995,980,326,1088,576
2023,40,Connecticut,BE,4,1,25,8,75.75757576,33,25.3686,119.437,94.0686,0.947,26.4,35.7,42.0,30.0,30.3,53.5,45.5,53.4,45.8,58.0,69.7,66.6901,68.5693,1.144,75.4,31.4,62.486,1.724,4.9,29.244,36.3,41.7,29.7,30.4,64.2,37.8,34.1,20.5,85.0,11.8,8,0,1,1,High (Q4),Mid-Low (Q2),5.700000000000003,11.7,44.982,832,297,1149,614
2023,43,Creighton,BE,6,8,21,12,63.63636364,33,20.6545,114.621,93.9665,0.913,21.0,36.0,42.0,34.1,29.8,54.3,47.3,54.5,45.6,58.0,70.2,67.9808,69.4467,1.095,76.7,28.1,67.359,1.549,1.9,32.269,35.4,41.7,33.6,29.5,63.6,37.0,40.3,21.3,94.7,10.4,5,0,1,1,High (Q4),Mid-High (Q3),1.8999999999999986,12.2,45.36,810,292,1118,609
2023,48,Drake,MVC,12,64,26,7,78.78787879,33,12.5086,109.84,97.3312,0.791,11.8,36.7,36.3,31.2,38.4,53.1,47.3,51.9,47.5,63.7,61.6,66.4238,66.685,1.084,77.1,28.8,12.076,2.268,-0.7,12.124,36.4,36.5,31.3,38.2,61.8,30.6,42.6,32.9,72.7,2.7,2,1,0,1,Mid-High (Q3),Mid-High (Q3),5.5000000000000036,-2.1000000000000014,39.966300000000004,674,247,1184,614
2023,50,Duke,ACC,5,32,26,8,76.47058824,34,18.4885,113.242,94.7531,0.892,18.8,33.6,35.4,30.4,35.1,51.1,46.3,51.4,46.7,64.6,64.9,65.258,65.7055,1.1,77.0,30.8,81.592,0.878,4.5,26.527,33.5,35.3,30.5,35.6,60.5,40.8,36.2,23.9,92.4,8.8,3,0,0,1,Mid-Low (Q2),Low (Q1),3.200000000000003,0.29999999999999716,35.6832,691,232,1261,648
2023,54,Fairleigh Dickinson,NEC,16,32,17,15,53.125,32,-12.2499,106.175,118.425,0.216,-12.4,34.4,37.0,36.9,40.1,51.5,55.8,51.4,56.1,63.0,59.9,68.7636,69.2648,1.088,74.9,27.9,0.2,1.943,-12.2,5.422,34.3,37.7,35.3,40.1,57.4,36.4,42.3,26.0,79.4,2.5,3,0,0,1,Mid-High (Q3),Mid-Low (Q2),-2.5,-3.1000000000000014,38.184,720,248,1226,630
2023,56,Florida Atlantic,CUSA,9,4,29,3,90.625,32,18.2298,114.275,96.0455,0.874,17.4,37.2,43.8,32.0,34.2,55.0,45.9,54.3,44.8,56.2,65.8,68.4356,68.7232,1.129,71.8,29.5,17.083,2.036,4.8,16.095,36.6,43.9,32.4,34.7,58.6,40.0,41.8,16.1,77.3,7.1,6,0,1,1,High (Q4),Mid-High (Q3),5.200000000000003,9.599999999999994,48.8808,829,308,1064,578
2023,60,Furman,SC,13,32,24,7,77.41935484,31,8.42507,114.2,105.775,0.697,7.8,34.4,46.4,33.1,35.2,55.6,50.6,59.1,51.2,53.6,64.8,68.4584,68.8397,1.155,73.5,34.7,4.159,1.893,-2.0,10.319,34.1,46.7,32.7,34.8,65.9,37.8,39.7,15.6,91.5,9.1,3,0,0,1,High (Q4),Mid-Low (Q2),1.2999999999999972,11.199999999999996,47.88479999999999,837,288,966,571
2023,68,Gonzaga,WCC,3,8,27,5,84.375,32,24.3101,124.004,99.6937,0.925,24.0,38.4,32.8,35.0,39.4,58.5,51.7,59.0,51.2,67.2,60.6,70.0663,71.5446,1.205,70.2,34.2,76.992,2.291,6.8,26.846,37.5,32.6,35.2,39.0,67.5,39.7,44.9,27.7,92.9,5.7,5,0,1,1,Mid-Low (Q2),High (Q4),3.3999999999999986,-6.600000000000001,37.78559999999999,642,247,1314,775
2023,69,Grand Canyon,WAC,14,64,21,11,65.625,32,5.99141,112.317,106.325,0.639,5.3,37.6,40.8,32.0,32.8,52.9,47.2,50.5,46.8,59.2,67.2,65.1541,65.9325,1.088,71.5,37.8,20.262,2.289,-3.7,14.646,37.5,40.7,32.3,32.6,53.8,38.0,44.4,21.3,78.6,5.2,2,1,0,1,High (Q4),High (Q4),5.600000000000001,8.0,46.022400000000005,705,265,1023,517
2023,76,Houston,Amer,1,16,31,3,91.17647059,34,28.8196,118.387,89.5678,0.964,29.1,34.5,37.8,27.8,43.7,52.7,42.5,53.2,43.1,62.2,56.3,63.3299,64.7857,1.158,71.9,28.5,68.424,1.611,8.1,23.376,34.0,37.9,27.9,43.5,67.4,29.7,39.9,32.4,94.0,9.8,4,0,1,1,Mid-High (Q3),Mid-Low (Q2),6.699999999999999,-5.900000000000006,39.123,766,264,1260,670
2023,77,Howard,MEAC,16,64,19,12,61.29032258,31,-3.21361,103.701,106.914,0.37,-4.8,37.2,36.1,33.6,37.1,52.0,50.6,49.9,50.8,63.9,62.9,68.9681,71.0452,1.033,71.6,32.8,10.987,1.589,-7.3,9.971,36.9,36.5,33.8,36.8,58.1,41.5,34.2,22.0,81.5,5.5,2,1,0,1,Mid-High (Q3),Mid-High (Q3),3.6000000000000014,-1.0,40.287600000000005,644,240,1141,569
2023,78,Illinois,B10,9,64,20,12,62.5,32,16.4805,112.167,95.6864,0.839,14.6,30.9,41.9,33.6,30.9,51.6,46.9,55.3,45.3,58.1,69.1,69.3873,69.2852,1.065,68.0,33.8,80.461,1.41,0.9,30.112,30.8,41.9,33.4,30.5,66.1,36.0,37.1,22.1,93.0,8.8,2,1,0,1,High (Q4),Low (Q1),-2.700000000000003,11.0,38.8413,784,242,1087,601
2023,79,Indiana,B10,4,32,22,11,66.66666667,33,17.3586,114.651,97.2921,0.864,16.7,37.0,26.3,33.2,38.2,53.8,47.3,53.2,45.7,73.7,61.8,68.1266,68.4707,1.092,71.2,30.1,83.728,1.806,3.4,33.014,36.8,26.6,33.4,37.8,62.6,39.7,41.6,33.6,91.4,10.1,3,0,0,1,Low (Q1),Mid-High (Q3),3.799999999999997,-11.900000000000002,29.193,503,186,1409,750
2023,81,Iona,MAAC,13,64,27,7,79.41176471,34,11.7114,110.856,99.1448,0.789,11.8,36.0,32.1,29.2,34.5,51.8,45.9,50.8,47.0,67.9,65.5,68.8987,68.9173,1.105,73.1,29.0,4.177,1.854,-1.6,9.85,36.2,32.0,29.7,34.6,55.8,39.5,42.9,28.5,80.9,7.6,2,1,0,1,Mid-Low (Q2),Mid-High (Q3),6.800000000000001,-2.3999999999999986,34.668,666,240,1409,716
2023,82,Iowa,B10,8,64,19,13,59.375,32,15.6021,120.475,104.873,0.844,16.2,34.3,37.4,36.6,32.2,51.9,53.3,52.1,52.6,62.6,67.8,69.5377,69.5921,1.139,73.9,32.6,48.548,2.022,0.3,30.692,34.0,37.5,36.6,32.3,63.0,36.6,36.6,25.9,84.4,4.9,2,1,0,1,Mid-High (Q3),Mid-Low (Q2),-2.3000000000000043,5.199999999999996,38.48459999999999,742,255,1241,647
2023,83,Iowa St.,B12,6,64,19,13,59.375,32,18.3345,109.884,91.5493,0.893,18.2,33.9,33.8,33.8,46.8,50.7,50.1,50.7,49.6,66.2,53.2,64.3155,65.8211,1.031,67.4,27.8,35.584,2.387,2.4,37.116,33.1,33.8,33.7,46.7,64.5,34.3,34.5,31.9,91.2,7.3,2,1,0,1,Mid-Low (Q2),Low (Q1),0.10000000000000142,-13.0,34.374599999999994,611,207,1197,607
2023,86,Kansas,B12,1,32,27,7,79.41176471,34,23.1356,114.61,91.4741,0.918,21.4,34.4,34.1,31.2,35.1,52.4,47.1,52.9,47.2,65.9,64.9,69.2715,70.0971,1.062,71.7,29.8,69.643,1.524,10.1,38.229,34.7,33.8,31.0,35.3,63.5,40.3,36.6,25.9,89.8,9.0,3,0,0,1,Mid-Low (Q2),Mid-Low (Q2),3.1999999999999993,-1.0,35.1912,684,235,1322,699
2023,87,Kansas St.,B12,3,8,23,9,71.875,32,18.3143,112.516,94.2021,0.875,17.2,34.0,36.3,30.1,36.8,51.5,47.5,51.8,48.8,63.7,63.2,70.2112,70.7287,1.051,75.0,37.0,48.155,2.51,4.3,30.879,34.3,36.1,30.8,36.9,62.6,43.2,32.4,20.7,86.8,9.7,5,0,1,1,Mid-High (Q3),Mid-Low (Q2),3.8999999999999986,-0.5,37.025999999999996,660,224,1159,600
2023,88,Kennesaw St.,ASun,14,64,23,8,74.19354839,31,3.64263,106.304,102.661,0.623,4.5,37.1,37.9,34.8,39.3,52.9,51.2,51.3,50.5,62.1,60.7,68.5425,69.1918,1.054,66.3,36.5,21.424,2.375,-1.4,14.413,36.8,37.6,34.5,38.9,58.7,37.5,39.9,24.9,85.9,6.9,2,1,0,1,Mid-High (Q3),Mid-High (Q3),2.3000000000000043,-1.3999999999999986,42.182700000000004,659,244,1080,554
2023,89,Kent St.,MAC,13,64,26,6,81.25,32,11.8972,108.347,96.4498,0.779,11.0,33.2,38.6,30.9,40.7,51.3,47.2,52.2,47.8,61.4,59.3,68.0538,69.3536,1.088,72.3,32.0,0.364,2.393,0.9,14.799,33.2,38.3,31.0,40.1,61.6,35.9,37.2,25.8,90.4,6.7,2,1,0,1,Mid-High (Q3),Low (Q1),2.3000000000000043,-2.1000000000000014,38.445600000000006,741,246,1179,615
2023,90,Kentucky,SEC,6,32,21,11,65.625,32,17.7987,117.41,99.6115,0.862,16.9,35.4,30.1,33.1,35.2,51.2,48.8,50.4,48.3,69.9,64.8,66.0118,66.8388,1.115,70.3,32.5,61.864,1.982,1.6,29.746,34.7,30.0,32.4,35.5,64.8,33.8,36.2,36.2,92.5,9.3,3,0,0,1,Low (Q1),Mid-Low (Q2),2.299999999999997,-5.100000000000001,31.966199999999997,573,203,1331,671
2023,101,Louisiana Lafayette,SB,13,64,23,7,76.66666667,30,8.20091,112.243,104.042,0.715,8.5,36.6,31.7,35.9,29.9,53.0,50.6,52.2,49.2,68.3,70.1,68.4083,68.6612,1.096,67.2,37.7,25.412,2.179,-0.5,14.493,36.5,31.7,35.6,30.1,62.8,36.9,39.2,31.4,84.6,3.2,2,1,0,1,Mid-Low (Q2),Mid-High (Q3),0.7000000000000028,1.8000000000000007,34.8066,545,199,1174,613
2023,107,Marquette,BE,2,32,28,6,82.35294118,34,21.8296,119.308,97.4789,0.922,23.0,34.8,41.9,35.2,37.5,56.0,51.1,58.8,50.0,58.1,62.5,68.3572,69.6014,1.132,72.1,27.1,59.052,1.289,7.6,30.614,35.3,41.9,34.6,37.6,64.7,41.1,42.3,17.0,95.6,10.9,3,0,0,1,High (Q4),Mid-Low (Q2),-0.4000000000000057,4.399999999999999,43.743599999999994,853,297,1184,696
2023,109,Maryland,B10,8,32,21,12,63.63636364,33,18.3703,114.136,95.7662,0.863,16.5,33.0,37.5,32.1,31.7,51.1,47.9,52.0,47.7,62.5,68.3,64.6104,64.5455,1.086,73.9,33.8,44.421,2.471,1.0,29.227,32.8,36.9,32.3,31.9,59.9,36.4,40.8,26.8,80.2,6.7,3,0,0,1,Mid-High (Q3),Low (Q1),0.8999999999999986,5.800000000000001,37.125,682,225,1137,591
2023,111,Memphis,Amer,8,64,26,8,76.47058824,34,18.6881,114.701,96.0133,0.899,19.7,35.6,28.8,30.8,42.9,53.2,46.8,53.1,47.2,71.2,57.1,71.7989,72.5742,1.088,74.7,35.9,47.843,2.802,4.7,27.313,35.3,29.1,30.8,42.9,63.2,40.7,39.3,30.2,83.2,8.8,2,1,0,1,Low (Q1),Mid-Low (Q2),4.800000000000001,-14.099999999999998,30.758400000000005,580,206,1435,762
2023,113,Miami FL,ACC,5,4,25,7,78.125,32,14.9148,118.233,103.319,0.842,15.9,36.8,34.6,33.6,37.7,55.0,51.3,54.9,51.8,65.4,62.3,68.8527,68.9799,1.147,77.6,30.0,44.964,2.099,3.7,23.676,36.8,34.2,33.5,38.5,63.5,38.2,40.3,27.6,90.6,8.8,6,0,1,1,Mid-Low (Q2),Mid-High (Q3),3.1999999999999957,-3.1000000000000014,38.1984,657,242,1243,682
2023,115,Michigan St.,B10,7,16,19,12,61.29032258,31,16.7099,113.4,96.6898,0.864,16.6,39.5,33.1,31.5,38.3,51.6,48.1,47.7,48.6,66.9,61.7,64.9304,65.387,1.06,76.2,25.8,70.568,2.001,2.4,34.618,39.6,32.8,32.8,38.8,59.0,29.3,39.9,38.0,89.2,5.5,4,0,1,1,Mid-Low (Q2),High (Q4),8.0,-5.199999999999996,39.2235,579,229,1170,558
2023,120,Mississippi St.,SEC,11,68,21,12,63.63636364,33,14.1161,105.451,91.3344,0.799,11.6,26.6,34.5,30.8,44.0,46.9,46.2,50.5,46.2,65.5,56.0,63.8156,64.9893,0.999,64.7,34.6,32.329,2.47,0.4,28.179,26.6,34.6,31.1,43.8,62.2,39.8,32.0,25.7,93.2,8.1,1,1,0,1,Mid-Low (Q2),Low (Q1),-4.199999999999999,-9.5,27.531000000000002,636,169,1208,610
2023,122,Missouri,SEC,7,32,24,9,72.72727273,33,13.9186,119.289,105.37,0.806,13.7,36.1,43.3,35.4,44.1,55.1,52.3,55.9,51.7,56.7,55.9,69.1078,70.2468,1.123,75.8,29.5,21.934,2.645,3.5,28.374,36.0,43.2,35.0,44.2,65.0,35.9,39.9,20.8,90.9,10.2,3,0,0,1,High (Q4),Mid-High (Q3),0.7000000000000028,-0.8000000000000043,46.8939,850,307,1114,623
2023,124,Montana St.,BSky,14,64,23,9,71.875,32,5.74793,105.36,99.6121,0.693,7.1,32.0,33.3,34.8,34.2,50.9,49.4,52.4,48.0,66.7,65.8,66.4692,67.107,1.051,76.3,44.4,12.887,2.337,-2.6,13.113,31.8,33.4,34.6,34.0,62.0,39.6,38.8,27.0,89.5,9.9,2,1,0,1,Mid-Low (Q2),Low (Q1),-2.799999999999997,-0.9000000000000057,31.967999999999996,554,177,1109,581
2023,130,Nevada,MWC,11,68,21,10,67.74193548,31,14.7927,112.039,97.2466,0.795,12.1,33.8,37.4,32.5,42.2,50.5,49.0,50.3,49.3,62.6,57.8,66.0568,66.2038,1.063,79.2,39.5,35.592,1.743,0.9,24.07,34.4,37.5,33.0,42.1,56.2,31.1,44.2,31.4,90.2,5.6,1,1,0,1,Mid-High (Q3),Low (Q1),1.2999999999999972,-4.800000000000004,37.92359999999999,617,209,1032,519
2023,138,North Carolina St.,ACC,11,64,23,10,69.6969697,33,13.3052,113.894,100.589,0.84,15.2,34.9,37.6,32.2,33.5,51.8,49.8,51.5,50.6,62.4,66.5,69.1326,69.8214,1.115,72.0,25.3,54.561,2.24,1.1,24.085,34.7,37.1,31.6,33.5,60.3,31.8,41.7,31.1,81.3,4.7,2,1,0,1,Mid-High (Q3),Mid-Low (Q2),2.6999999999999957,4.100000000000001,39.3672,793,277,1316,678
2023,146,Northern Kentucky,Horz,16,64,20,12,62.5,32,0.516867,103.337,102.82,0.5,0.0,35.2,40.7,36.7,38.9,49.8,51.3,47.7,48.9,59.3,61.1,62.0433,63.1624,1.044,70.4,27.4,3.153,2.025,-6.7,10.838,34.3,40.9,36.4,38.7,51.4,34.2,41.9,24.9,80.9,6.1,2,1,0,1,High (Q4),Mid-Low (Q2),-1.5,1.8000000000000043,42.979200000000006,722,254,1053,502
2023,147,Northwestern,B10,7,32,21,11,65.625,32,14.8321,108.511,93.6787,0.85,14.9,32.1,41.2,33.9,42.4,47.2,48.4,46.5,46.6,58.8,57.6,64.9195,65.3487,1.028,75.1,29.7,46.694,2.315,1.6,28.65,32.1,41.0,33.8,41.9,55.9,33.0,35.0,26.0,91.1,7.8,3,0,0,1,High (Q4),Low (Q1),-1.7999999999999972,-1.1999999999999957,39.67560000000001,759,244,1083,504
2023,156,Oral Roberts,Sum,12,64,26,4,86.66666667,30,13.2487,115.289,102.04,0.761,10.7,37.0,45.8,34.2,39.9,56.1,48.5,56.6,46.6,54.2,60.1,70.4986,70.7367,1.165,78.4,24.6,19.093,2.744,1.6,13.482,36.5,46.0,34.3,39.4,62.2,35.1,44.3,18.9,92.3,8.7,2,1,0,1,High (Q4),Mid-High (Q3),2.799999999999997,5.899999999999999,50.837999999999994,861,319,1019,577
2023,161,Penn St.,B10,10,32,22,13,62.85714286,35,15.0367,116.826,101.79,0.84,15.5,38.5,47.4,33.3,37.5,55.5,49.2,53.5,48.8,52.6,62.5,64.6096,64.5546,1.101,73.8,21.4,28.67,2.446,1.3,29.963,38.7,47.1,32.7,37.6,62.0,26.3,44.4,26.6,84.1,3.9,3,0,0,1,High (Q4),High (Q4),5.200000000000003,9.899999999999999,54.747,930,358,1032,552
2023,162,Pittsburgh,ACC,11,32,22,11,66.66666667,33,11.2663,115.103,103.837,0.766,11.0,36.0,44.1,33.4,39.8,53.2,49.2,52.7,48.6,55.9,60.2,67.3196,68.139,1.117,76.1,32.4,25.648,2.248,-0.2,23.352,36.0,43.4,32.6,39.5,59.4,32.4,40.6,24.2,80.9,7.6,3,0,0,1,High (Q4),Mid-High (Q3),2.6000000000000014,4.300000000000004,47.628,845,304,1071,564
2023,165,Princeton,Ivy,15,16,19,8,70.37037037,27,5.5658,109.093,103.527,0.659,6.0,34.0,40.7,33.1,32.6,52.5,48.0,53.5,47.2,59.3,67.4,67.4503,68.3492,1.081,71.3,32.2,0.2,1.801,-3.2,11.173,33.7,40.8,32.7,32.9,57.1,44.0,42.6,15.2,89.6,6.4,4,0,1,1,High (Q4),Mid-Low (Q2),0.8999999999999986,8.100000000000001,41.514,635,216,924,494
2023,166,Providence,BE,11,64,21,11,65.625,32,14.7305,116.847,102.117,0.825,14.5,35.1,31.6,33.9,33.9,51.5,50.0,50.9,49.6,68.4,66.1,66.9051,68.3876,1.12,74.5,36.8,60.631,1.89,1.1,29.545,34.6,31.9,33.8,33.6,59.2,43.4,36.1,24.7,87.7,8.5,2,1,0,1,Low (Q1),Mid-Low (Q2),1.2000000000000028,-2.299999999999997,33.274800000000006,594,208,1285,654
2023,167,Purdue,B10,1,64,29,5,85.29411765,34,24.5463,119.362,94.8154,0.945,25.9,32.6,38.1,31.4,35.4,52.2,47.2,54.1,47.4,61.9,64.6,64.3846,64.2104,1.135,74.3,37.2,58.603,1.238,9.4,31.016,32.2,38.4,31.3,35.5,63.8,32.5,43.2,29.1,95.5,9.3,2,1,0,1,Mid-High (Q3),Low (Q1),1.2000000000000028,2.700000000000003,37.26180000000001,715,233,1162,629
2023,175,Saint Mary's,WCC,5,32,25,7,78.125,32,21.896,113.47,91.5736,0.931,22.6,36.7,37.0,32.8,31.8,52.5,46.7,51.0,45.6,63.0,68.2,61.7454,63.5736,1.103,69.1,31.2,32.764,1.904,3.6,22.971,36.1,36.8,33.3,32.0,56.9,43.5,37.3,19.7,91.7,3.0,3,0,0,1,Mid-High (Q3),Mid-High (Q3),3.9000000000000057,5.199999999999999,40.737,656,241,1117,570
2023,179,San Diego St.,MWC,5,2,26,6,81.25,32,20.2549,111.929,91.6744,0.919,21.2,34.4,34.9,29.2,40.1,50.1,47.5,49.4,49.9,65.1,59.9,66.009,66.5126,1.064,73.6,34.3,37.236,2.718,5.8,25.602,34.0,33.9,28.3,40.0,61.5,31.3,36.7,34.8,87.5,7.8,7,0,1,1,Mid-Low (Q2),Mid-Low (Q2),5.199999999999999,-5.200000000000003,36.016799999999996,630,217,1175,580
2023,188,Southeast Missouri St.,OVC,16,68,17,16,51.51515152,33,-7.21197,100.937,108.149,0.285,-8.2,33.3,39.8,35.3,35.5,50.0,51.6,50.0,50.8,60.2,64.5,72.5476,73.8049,1.028,71.8,38.3,2.128,1.876,-11.6,8.545,33.2,40.0,35.0,35.4,62.3,32.1,36.6,27.9,88.1,4.8,1,1,0,1,High (Q4),Low (Q1),-2.0,4.299999999999997,39.76019999999999,782,260,1182,591
2023,197,TCU,B12,6,32,21,12,63.63636364,33,18.0633,112.366,94.3027,0.873,17.0,30.6,29.4,30.4,35.0,50.2,47.8,51.9,49.1,70.6,65.0,69.8117,70.8734,1.057,70.1,33.9,60.589,2.438,2.3,32.804,31.0,29.9,30.8,35.0,61.4,45.5,33.2,24.6,85.2,7.2,3,0,0,1,Low (Q1),Low (Q1),0.20000000000000284,-5.600000000000001,26.9892,585,179,1406,730
2023,199,Tennessee,SEC,4,16,23,10,69.6969697,33,24.7052,112.675,87.97,0.949,24.9,32.9,40.4,26.2,41.6,50.3,42.4,51.0,44.6,59.6,58.4,65.5272,66.2411,1.08,71.4,30.9,60.04,1.911,2.8,28.429,32.8,40.1,26.5,41.8,63.2,31.9,35.7,28.0,90.4,8.3,4,0,1,1,High (Q4),Low (Q1),6.699999999999999,-1.2000000000000028,39.87479999999999,778,256,1147,585
